nomeEntidade,ano,descricaoPrograma,descricao,objetivo,descricaoOrgao,descricaoUnidade,descricaoFuncao,descricaoSubfuncao,idAcao,descricaoAcao,natureza,idDespesa,numeroElemento,descricaoElemento,descricaoLocalizador,categoriaEconomica,valorOrcado,valorOrcadoAlterado,valorOrcadoAtualizado,valorEmpenhado,valorEmpenhadoAtualizado,valorLiquidado,valorLiquidadoAtualizado,valorALiquidar,valorPago,valorPagoAnulado,valorPagoAtualizado,valorAPagarEmpenhado,valorAPagarLiquidado,"percentualEmpenhadoSobreOrcadoInicial","percentualEmpenhadoSobreOrcadoAtualizado","percentualLiquidadoSobreOrcadoInicial","percentualLiquidadoSobreOrcadoAtualizado","percentualPagoSobreOrcadoInicial","percentualPagoSobreOrcadoAtualizado",fontesRecursos,informacaoPlanejamento,empenhos,suplementacoes,descricaoRecurso
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO FISCAL E FINANCEIRA","Manut. do Controle Interno","Que as receitas possam crescer o suficiente para podermos cobrir as despesas fixas, e ainda obtermos sobra para os investimentos.","SEC. MUN. DA FAZENDA","Arrecadação e Fiscalização",Administração,"Controle Interno",1021,"Manut. do Controle Interno","APLICAÇÕES DIRETAS",82,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",1000000,-933305.76,66694.24,66694.24,66694.24,66694.24,66694.24,0.0,66694.24,0,66694.24,0.0,0.0,6.67,100.0,6.67,100.0,6.67,100.0,"fontesRecursos_f98cd9f1-6545-4c86-a7be-d1adf4863ab4.csv","informacaoPlanejamento_614884c1-65b2-4bc9-9602-e2a49781266f.csv","empenhos_65ae2305-45d3-48f6-84d1-d1dd93439379.csv","suplementacoes_46e36055-14e6-45b9-84cf-db3b504c552c.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO FISCAL E FINANCEIRA","Manut. da Arrecadação, Fiscalização, Cadastro Imobiliario","Que as receitas possam crescer o suficiente para podermos cobrir as despesas fixas, e ainda obtermos sobra para os investimentos.","SEC. MUN. DA FAZENDA","Arrecadação e Fiscalização",Administração,"Administração Geral",1022,"Manut. da Arrecadação, Fiscalização, Cadastro Imobiliario","APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO DE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL COM CONSÓRCIO PÚBLICO D",87,33930000000000,"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO DE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL COM CONSÓRCIO PÚBLICO D","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",50000,0,50000,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_223a44fa-5ee4-4d91-ad80-ec11a25b74b4.csv","informacaoPlanejamento_fbe2fc91-70e6-4f7d-808c-629498ba371c.csv"," "," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO FISCAL E FINANCEIRA","Manut. do Recurso Humanos, Admissões por Concursos, Capacitação Profis.","Que as receitas possam crescer o suficiente para podermos cobrir as despesas fixas, e ainda obtermos sobra para os investimentos.","SEC. MUN. DA FAZENDA","Gab. Secretaria da Fazenda",Administração,"Administração Geral",1020,"Manut. do Recurso Humanos, Admissões por Concursos, Capacitação Profis.","APLICAÇÕES DIRETAS",68,44900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",300000,-300000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_25b4d011-3878-4a4a-abf0-fa72dc31ee95.csv","informacaoPlanejamento_e90d67ad-63bf-4b9b-8d04-e5caaed344cf.csv"," ","suplementacoes_ee7f908a-c90a-4f65-800f-30e4e7b58c7c.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO FISCAL E FINANCEIRA","Manut. do Gabinete do Secretario da Fazenda","Que as receitas possam crescer o suficiente para podermos cobrir as despesas fixas, e ainda obtermos sobra para os investimentos.","SEC. MUN. DA FAZENDA","Gab. Secretaria da Fazenda",Administração,"Administração Geral",1019,"Manut. do Gabinete do Secretario da Fazenda","APLICAÇÕES DIRETAS",64,44900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",50000,0,50000,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_13ef007a-a868-4d23-9a3d-83746c7c063e.csv","informacaoPlanejamento_cf43b520-6722-4fba-b585-0d455d93496b.csv"," "," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO DE QUALIDADE NO ENSINO","Parque Astronômico","Garantir espaço educativo adequado para a promoção da formação humana; fornecer materiais de consumo e didático, generos alimenticios, limpeza e outros paa as escolas e CEIMs; Acompanhar e das suporte administrativo e financeiro as Unidades Escolares; Manter e ampliar os espaços fisicos internos e externos das escolas e CEIMs.","SEC. MUN. DE EDUCAÇÃO","Parque Astronômico",Educação,"Ensino Fundamental",1226,"Parque Astronômico","APLICAÇÕES DIRETAS",159,44900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",6500000,-500000,6000000,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_089cf0d6-9483-4308-922f-9715e0794555.csv","informacaoPlanejamento_4571cd00-e10b-4c2c-8a62-afe735de7297.csv"," ","suplementacoes_6b14d636-29c6-43d1-9df6-9711e2ef1ca1.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO DE QUALIDADE NO ENSINO","Transporte Escolar","Garantir espaço educativo adequado para a promoção da formação humana; fornecer materiais de consumo e didático, generos alimenticios, limpeza e outros paa as escolas e CEIMs; Acompanhar e das suporte administrativo e financeiro as Unidades Escolares; Manter e ampliar os espaços fisicos internos e externos das escolas e CEIMs.","SEC. MUN. DE EDUCAÇÃO","Aquisição de Veículos/Transp. de Alunos",Educação,"Ensino Fundamental",1035,"Transporte Escolar","APLICAÇÕES DIRETAS",141,44900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",1150000,-1096000,54000,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_e001d9a4-d476-4e51-83f0-f31fa85cca2e.csv","informacaoPlanejamento_6c1142a0-73aa-4900-9517-1ea0603f208b.csv"," ","suplementacoes_6fa90481-781d-40fa-9600-f629d8b17b88.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO FISCAL E FINANCEIRA","Manut. Fdo. Gerência de Agricultura e Agronegócio","Que as receitas possam crescer o suficiente para podermos cobrir as despesas fixas, e ainda obtermos sobra para os investimentos.","SEC. MUN. DA FAZENDA",Agricultura,Agricultura,"Extensão Rural",1026,"Manut. Fdo. Gerência de Agricultura e Agronegócio","APLICAÇÕES DIRETAS",90,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",880000,-801310.22,78689.78,78689.78,78689.78,78689.78,78689.78,0.0,78689.78,0,78689.78,0.0,0.0,8.94,100.0,8.94,100.0,8.94,100.0,"fontesRecursos_c4efdc89-9d3b-40e6-8c58-09adb59c281f.csv","informacaoPlanejamento_7758f1b9-7090-4fc9-9e72-ef9adafd49ee.csv","empenhos_91d723b8-b98a-406a-8abf-743e63ef7133.csv","suplementacoes_019c9b07-6838-4925-92c7-42b1e609b27d.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO FISCAL E FINANCEIRA","Manut. Fdo. Gerência de Agricultura e Agronegócio","Que as receitas possam crescer o suficiente para podermos cobrir as despesas fixas, e ainda obtermos sobra para os investimentos.","SEC. MUN. DA FAZENDA",Agricultura,Agricultura,"Extensão Rural",1026,"Manut. Fdo. Gerência de Agricultura e Agronegócio","TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS",91,33500000000000,"TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",20000,-20000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_4fe47c7d-4a4d-46c7-8e6a-d24730296aa3.csv","informacaoPlanejamento_1e11dcd2-7c67-4bbc-9e7f-661e134e3f3c.csv"," ","suplementacoes_2eba0881-b576-4b4b-9bc8-1399b10cb57b.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO FISCAL E FINANCEIRA","Manut. Fdo. Gerência de Agricultura e Agronegócio","Que as receitas possam crescer o suficiente para podermos cobrir as despesas fixas, e ainda obtermos sobra para os investimentos.","SEC. MUN. DA FAZENDA",Agricultura,Agricultura,"Extensão Rural",1026,"Manut. Fdo. Gerência de Agricultura e Agronegócio","APLICAÇÕES DIRETAS",95,44900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",720000,-720000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_f35ad5ae-c785-4673-a936-b51aca303d26.csv","informacaoPlanejamento_e1a9979f-19ab-4f5e-b28e-4a655a91e7e8.csv"," ","suplementacoes_235cd941-a8b0-4350-a628-2ef04f03304e.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"ESPAÇO DE FORMAÇÃO E PESQUISA ""THEREZA DÁRIO MILANEZZI""","Centro de Formação Municipal Thereza Dário Milanezzi","Promover a cultura de formação continuada de profissionais que atuam na rede municipal de educação. Proporcionar um espaço adequado para pesquisas e leituras dos profissionais da rede municipal de educação; Aquisição de espaço próprio ou construção de um espaço físico;","SEC. MUN. DE EDUCAÇÃO","Centro de Formação Mun. Thereza Dário Milanezzi",Educação,"Ensino Fundamental",1042,"Centro de Formação Municipal Thereza Dário Milanezzi","APLICAÇÕES DIRETAS",147,44900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",100000,-50000,50000,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_971d0c55-c2be-4e98-b455-f4b753f62668.csv","informacaoPlanejamento_8a83d7ee-df58-481d-9ede-2504974db160.csv"," ","suplementacoes_679529f5-8b8f-4b0d-b81a-ec25198f3462.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"ESPAÇO DE FORMAÇÃO E PESQUISA ""THEREZA DÁRIO MILANEZZI""","Centro de Formação Municipal Thereza Dário Milanezzi","Promover a cultura de formação continuada de profissionais que atuam na rede municipal de educação. Proporcionar um espaço adequado para pesquisas e leituras dos profissionais da rede municipal de educação; Aquisição de espaço próprio ou construção de um espaço físico;","SEC. MUN. DE EDUCAÇÃO","Centro de Formação Mun. Thereza Dário Milanezzi",Educação,"Ensino Fundamental",1042,"Centro de Formação Municipal Thereza Dário Milanezzi","APLICAÇÕES DIRETAS",146,33900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",100000,-50000,50000,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_f46a1e7d-6027-4eb6-897a-e3d89f7e5655.csv","informacaoPlanejamento_a6201878-3019-4b15-9af4-ebd293938213.csv"," ","suplementacoes_17435f74-6e7d-4875-9800-5b560792e290.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"AVANÇAR CRICIUMA","Manut. das Intendencias do Rio Maina/Santa Luzia/Prospera/Quarta Linha","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA","Edificações Públicas",Urbanismo,"Serviços Urbanos",1086,"Manut. das Intendencias do Rio Maina/Santa Luzia/Prospera/Quarta Linha","APLICAÇÕES DIRETAS",188,44900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",200000,0,200000,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_a8e0a92d-7790-47f7-8067-0d5b1581d061.csv","informacaoPlanejamento_a8eed7c0-3fa7-44f8-9248-27301e9648c2.csv"," "," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"AVANÇAR CRICIUMA","Frota Municipal","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA","Frota Municipal",Administração,"Administração Geral",1084,"Frota Municipal","APLICAÇÕES DIRETAS",213,45900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",1000000,0,1000000,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_0df12c76-58a0-4cbd-a1b1-617ec9ccdaa3.csv","informacaoPlanejamento_b469f667-520b-498d-a1cb-43ca8a05b9c5.csv"," "," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"AVANÇAR CRICIUMA","Manut. Depto Fisico e Territotial - DPFT","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA","Gab. Secretaria de Infraest. e Mob. Urbana",Administração,"Ordenamento Territorial",1087,"Manut. Depto Fisico e Territotial - DPFT","APLICAÇÕES DIRETAS",167,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",3700000,-3420968.1,279031.9,279031.9,279031.9,279031.9,279031.9,0.0,279031.9,0,279031.9,0.0,0.0,7.54,100.0,7.54,100.0,7.54,100.0,"fontesRecursos_94e19a9a-260d-4611-b786-363adf8f4a88.csv","informacaoPlanejamento_dcf81df9-438b-4cff-846d-855c917104bd.csv","empenhos_3c5e0073-fbbc-46f3-9fb7-cfe58b136aa5.csv","suplementacoes_b5417e3a-37d1-462b-92c4-70a4b194eb11.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"AVANÇAR CRICIUMA","Manut. Depto Fisico e Territotial - DPFT","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA","Gab. Secretaria de Infraest. e Mob. Urbana",Administração,"Ordenamento Territorial",1087,"Manut. Depto Fisico e Territotial - DPFT","APLICAÇÕES DIRETAS",168,33900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",300000,-298606.14,1393.86,1393.86,1393.86,1393.86,1393.86,0.0,1393.86,0,1393.86,0.0,0.0,0.46,100.0,0.46,100.0,0.46,100.0,"fontesRecursos_83e55873-bae6-41e5-a910-f7250a54040d.csv","informacaoPlanejamento_3053e8e3-eae9-4a48-b50a-47c2a061f8c9.csv","empenhos_a430dd37-90df-495f-9375-3ba5fbcc4f07.csv","suplementacoes_3c75c94d-4c77-44bc-a614-70d6a0ac38a4.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"AVANÇAR CRICIUMA","Manut. Gabinete do Secretario.","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA","Gab. Secretaria de Infraest. e Mob. Urbana",Administração,"Administração Geral",1072,"Manut. Gabinete do Secretario.","APLICAÇÕES DIRETAS",165,33900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",50000,0,50000,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_c417b6dd-5db5-4341-91ea-200d85a09c3f.csv","informacaoPlanejamento_a26a538f-9679-45b8-a2a9-dac93260f81f.csv"," "," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"AVANÇAR CRICIUMA","Manut. Gabinete do Secretario.","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA","Gab. Secretaria de Infraest. e Mob. Urbana",Administração,"Administração Geral",1072,"Manut. Gabinete do Secretario.","APLICAÇÕES DIRETAS",166,44900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",100000,0,100000,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_7f15c203-1afd-4149-a33b-c366dc039283.csv","informacaoPlanejamento_68b2664d-3d3b-4f37-9881-b34629a0b510.csv"," "," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"AVANÇAR CRICIUMA","Centros Comunitarios","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA","Centros Comunitários","Desporto e Lazer",Lazer,1075,"Centros Comunitarios","TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS",191,44500000000000,"TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",20000,0,20000,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_6477a052-4341-4f43-ade7-8bc9d6353386.csv","informacaoPlanejamento_9d62a66f-8fe1-49fa-b007-3279dccac8bd.csv"," "," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"AVANÇAR CRICIUMA","Centros Comunitarios","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA","Centros Comunitários","Desporto e Lazer",Lazer,1075,"Centros Comunitarios","TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS",189,33500000000000,"TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",20000,0,20000,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_81e77ee4-1ad0-4014-991a-1f6de155fd42.csv","informacaoPlanejamento_9f55c38e-2bfe-443c-a47b-3a223c92a38f.csv"," "," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO ADMINISTRATIVA","Manut. da Direitoria de Tecnologia da Informação","Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.","GABINETE DO PREFEITO","Diretoria Executiva de Tecnologia de Informação",Administração,"Tecnologia da Informatização",1010,"Manut. da Direitoria de Tecnologia da Informação","APLICAÇÕES DIRETAS",35,44900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",600000,-591909,8091,8091.0,8091.0,8091.0,8091.0,0.0,8091.0,0,8091.0,0.0,0.0,1.35,100.0,1.35,100.0,1.35,100.0,"fontesRecursos_288f792e-e00e-4766-8e40-41a5722a76c2.csv","informacaoPlanejamento_e77c452e-3870-4741-a34c-8553bd5faa12.csv","empenhos_4893fe09-6967-45ea-9694-fe1ee0a6f6fe.csv","suplementacoes_c65f14b3-506b-4efb-9fdf-0c597cdad5d0.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO ADMINISTRATIVA","Manut. da Ouvidoria","Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.","GABINETE DO PREFEITO",Ouvidoria,Administração,"Administração Geral",1006,"Manut. da Ouvidoria","APLICAÇÕES DIRETAS",22,33900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",20000,-20000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_ba10a8da-7754-4899-8576-2f60c9520957.csv","informacaoPlanejamento_06cda35b-d7db-4799-9620-6923a0449803.csv"," ","suplementacoes_4b749f8d-37c7-4a56-bdcc-ce001044f835.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO ADMINISTRATIVA","Manut. da Ouvidoria","Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.","GABINETE DO PREFEITO",Ouvidoria,Administração,"Administração Geral",1006,"Manut. da Ouvidoria","APLICAÇÕES DIRETAS",21,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",60000,-60000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_3a1acc65-e15d-4129-afe7-3b53c7208c92.csv","informacaoPlanejamento_5f20457a-8ebf-4fee-b215-3788c2fd6801.csv"," ","suplementacoes_79e59548-455f-4c1a-9447-de4b07ca32ad.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"AVANÇAR CRICIUMA","Manut. Depto Fisico e Territotial - DPFT","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o novo Plano Diretor do Municipio.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA","Gab. Secretaria de Infraest. e Mob. Urbana",Administração,"Ordenamento Territorial",1087,"Manut. Depto Fisico e Territotial - DPFT","APLICAÇÕES DIRETAS",169,44900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",300000,-300000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_566c3df4-2fd5-4582-8d1c-6cf801da24c5.csv","informacaoPlanejamento_e743b2ce-5771-4bef-9fbf-4a939e2cd91e.csv"," ","suplementacoes_b09dcc1e-0cde-4a76-802d-f0af6010d31e.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"GESTÃO ADMINISTRATIVA","Manut. do Fundo do Idoso - Proteção ao Idoso","Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.","GABINETE DO PREFEITO","Proteção ao Idoso","Assistência Social","Assistência ao Idoso",1014,"Manut. do Fundo do Idoso - Proteção ao Idoso","APLICAÇÕES DIRETAS",16,31900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",50000,0,50000,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_2d4f3609-b8a5-4c7e-8d36-3103f125a553.csv","informacaoPlanejamento_52814536-c123-4bf6-82a3-8af2dce4a5b9.csv"," "," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2025,"CONSCIENTIZAÇÃO AMBIENTAL","Manut. da Diretoria de Meio Ambiente","Incentivar a conscientização ambiental entre os cidadãos e promover a conservação do meio ambiente para a melhoria da qualidade de vida.","SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA","Diretoria Municipal de Meio Ambiente de Criciúma","Gestão Ambiental","Administração Geral",1221,"Manut. da Diretoria de Meio Ambiente","APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL",219,31910000000000,"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",300000,-300000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_caa6b11c-1a1d-4e2d-8eb4-20dab758e4f5.csv","informacaoPlanejamento_efad6b1c-bc0f-40d3-9cc7-73320a1a0030.csv"," ","suplementacoes_9a590b57-6ab4-41f4-932f-d523764f3901.csv"," "
